"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Joe Fichera","ALL","1","Jr","Keystone","CSAC","OF","33","27","108","123","24","34","8","5","1","21","55","12","8","3","1","3","2","14","0",".315",".375",".509",".884",".194",".344",".373",".098",".065",".008","22.32"
"Joe Gallatin","ALL","25","Jr","Manchester","HCAC","OF","26","25","107","118","19","29","5","0","5","21","49","17","9","2","0","0","0","1","2",".271",".339",".458",".797",".187",".282",".351",".144",".076",".042","16.44"
"Joe Ganim","ALL","3","Sr","Union (NY)","Liberty League","OF","36","36","126","141","18","45","8","2","1","18","60","28","12","1","0","2","3","10","2",".357",".417",".476",".893",".119",".454",".388",".199",".085",".007","25.19"
"Joe Gilpin","ALL","2","Jr","MSOE","NACC","P","21","18","78","91","15","27","1","0","0","10","28","12","9","4","0","0","0","1","2",".346",".440",".359",".799",".013",".409",".368",".132",".099",".000","14.44"
"Joe Ginder","ALL","20","Fr","Alvernia","MAC Commonwealth","OF","34","29","103","119","20","33","5","0","0","16","38","14","8","1","1","6","1","2","2",".320",".372",".369",".741",".049",".367",".315",".118",".067",".000","15.17"
"Joe Giovinco","ALL","13","Jr","Gettysburg","Centennial","INF","36","36","154","167","32","44","9","3","1","17","62","20","9","2","0","2","1","4","2",".286",".333",".403",".736",".117",".323",".321",".120",".054",".006","21.18"
"Joe Gramignano","ALL","17","Fr","Penn St.-Berks","NEAC","INF","26","16","79","96","24","25","4","0","0","15","29","7","13","4","0","0","1","3","0",".316",".438",".367",".805",".051",".347",".371",".073",".135",".000","15.54"
"Joe Gross","ALL","18","So","Houghton","Empire 8","INF","31","28","90","106","14","18","4","1","1","9","27","17","15","0","0","1","2","4","0",".200",".314",".300",".614",".100",".236",".281",".160",".142",".009","9.65"
"Joe Henschel","ALL","24","So","Manchester","HCAC","3B","32","31","130","146","22","34","2","0","3","20","45","25","10","4","0","2","5","5","6",".262",".333",".346",".679",".085",".304",".304",".171",".068",".021","13.56"
"Joe House","ALL","42","Sr","Wabash","NCAC","C","20","10","34","44","7","9","2","1","0","3","13","8","8","1","1","0","1","2","0",".265",".409",".382",".791",".118",".333",".358",".182",".182",".000","6.50"
"Joe Howell","ALL","25","Jr","Whitworth","NWC","INF","23","16","67","79","16","24","7","1","0","14","33","10","8","1","2","1","1","6","1",".358",".423",".493",".916",".134",".407",".392",".127",".101",".000","14.69"
"Joe Hudak","ALL","16","Jr","Mount Aloysius","AMCC","OF","27","11","32","43","10","6","1","0","0","4","7","13","6","0","1","4","0","3","0",".188",".308",".219",".527",".031",".300",".229",".302",".140",".000","3.41"
"Joe Jimenez","ALL","3","Fr","Texas Lutheran","SCAC","SS","34","31","117","144","29","44","6","2","1","23","57","33","14","6","2","5","0","4","0",".376",".460",".487",".947",".111",".506",".403",".229",".097",".007","28.80"
"Joe Jiminez","ALL","3","Jr","Chapman","SCIAC","C","49","45","158","194","30","47","5","0","2","21","58","17","24","4","2","6","6","12","4",".297",".399",".367",".766",".070",".319",".338",".088",".124",".010","26.03"
"Joe Kroeger","ALL","29","Jr","Hood","MAC Commonwealth","C","33","30","108","130","16","27","4","3","0","18","37","30","10","8","1","3","1","1","2",".250",".354",".343",".697",".093",".342",".311",".231",".077",".000","14.55"
"Joe Legin","ALL","27","So","Wilmington (OH)","OAC","PR","26","19","64","78","12","11","1","0","0","7","12","15","12","2","0","0","0","5","4",".172",".321",".188",".509",".016",".224",".255",".192",".154",".000","4.79"
"Joe Levin","ALL","23","So","St. Lawrence","Liberty League","C","8","8","22","28","2","7","0","0","0","0","7","5","6","0","0","0","0","0","0",".318",".464",".318",".782",".000",".412",".370",".179",".214",".000","4.53"
"Joe Maracic","ALL","2","Jr","JWU (Providence)","Great Northeast","INF","41","41","148","179","32","53","9","0","0","32","62","25","23","3","2","3","5","7","5",".358",".449",".419",".868",".061",".424",".383",".140",".128",".000","28.98"
"Joe McKibben","ALL","15","So","Luther","American Rivers","OF","41","40","136","159","26","39","9","0","2","22","54","21","14","3","2","4","1","4","1",".287",".361",".397",".758",".110",".322",".329",".132",".088",".013","21.33"
"Joe Morrone","ALL","26","Fr","Elmira","Empire 8","1B","12","6","23","26","1","4","0","0","1","2","7","9","2","1","0","0","1","0","0",".174",".269",".304",".573",".130",".231",".264",".346",".077",".038","1.63"
"Joe Moscowitz","ALL","19","So","FDU- Florham","MAC Freedom","3B","35","32","98","135","22","27","3","0","1","17","33","12","27","2","2","6","0","6","3",".276",".434",".337",".771",".061",".299",".344",".089",".200",".007","19.52"
"Joe Mott","ALL","18","Jr","Thiel","PAC","1B","30","28","97","120","10","37","3","0","0","27","40","8","14","4","2","3","0","0","4",".381",".470",".412",".882",".031",".407",".388",".067",".117",".000","20.91"
"Joe Nave","ALL","12","So","Mount Union","OAC","1B","34","30","93","114","21","24","3","0","0","12","27","11","12","5","1","3","1","6","0",".258",".369",".290",".659",".032",".289",".302",".096",".105",".000","13.58"
"Joe Nepi","ALL","6","Sr","Neumann","Atlantic East","1B","29","25","85","98","13","20","3","0","1","13","26","21","7","4","2","0","2","0","2",".235",".316",".306",".622",".071",".292",".284",".214",".071",".010","8.16"
"Joe Norton","ALL","9","Jr","Montclair St.","NJAC","INF","32","32","132","151","22","46","8","2","1","17","61","15","12","3","1","3","2","7","5",".348",".412",".462",".874",".114",".385",".378",".099",".079",".007","24.91"
"Joe Oczkowski","ALL","28","Fr","TCNJ","NJAC","INF","19","11","47","58","6","13","1","0","0","7","14","6","6","4","1","0","0","1","0",".277",".397",".298",".695",".021",".310",".327",".103",".103",".000","7.72"
"Joe Otto","ALL","38","Jr","Washington Col.","Centennial","OF","16","15","40","53","15","18","5","2","0","7","27","9","10","3","0","0","0","0","0",".450",".585",".675","1.260",".225",".581",".537",".170",".189",".000","15.07"
"Joe Paladino","ALL","5","Jr","Emerson","NEWMAC","INF","33","32","118","135","9","24","4","1","1","7","33","35","7","8","1","1","3","5","1",".203",".291",".280",".571",".076",".277",".262",".259",".052",".007","10.03"
"Joe Paparelli","ALL","1","Jr","Illinois Col.","MWC","INF","36","36","137","171","31","47","7","0","0","14","54","20","25","4","2","3","5","5","3",".343",".452",".394",".846",".051",".395",".378",".117",".146",".000","27.13"
"Joe Pipher","ALL","20","Sr","Stockton","NJAC","OF","22","22","68","87","19","27","10","0","2","22","43","11","15","3","1","0","1","6","1",".397",".517",".632","1.149",".235",".446",".491",".126",".172",".023","21.54"
"Joe Professori","ALL","4","Sr","La Roche","AMCC","C","45","45","178","210","53","68","11","1","9","47","108","15","21","6","4","1","3","7","6",".382",".455",".607","1.062",".225",".373",".453",".071",".100",".043","45.50"
"Joe Quinn","ALL","20","Sr","Eureka","SLIAC","P","36","36","108","131","18","24","5","0","4","19","41","14","16","2","4","1","0","1","2",".222",".323",".380",".703",".157",".213",".310",".107",".122",".031","14.62"
"Joe Rebik","ALL","14","Jr","Central (IA)","American Rivers","OF","25","24","79","96","17","19","7","1","2","16","34","17","10","6","1","0","1","2","1",".241",".365",".430",".795",".190",".279",".354",".177",".104",".021","12.95"
"Joe Rizzo","ALL","17","So","North Central (IL)","CCIW","C","44","42","168","198","28","59","16","1","0","31","77","19","20","5","2","3","1","3","8",".351",".431",".458",".889",".107",".391",".387",".096",".101",".000","32.29"
"Joe Rock","ALL","19","Jr","Buena Vista","American Rivers","INF","39","34","138","159","21","52","8","1","1","28","65","21","14","4","2","1","2","3","1",".377",".443",".471",".914",".094",".432",".401",".132",".088",".006","29.90"
"Joe Routhier","ALL","24","So","Plymouth St.","Little East","INF","36","36","127","154","32","35","6","0","0","27","41","27","19","4","1","3","3","19","2",".276",".384",".323",".707",".047",".347",".321",".175",".123",".000","20.46"
"Joe Rudzinski","ALL","7","So","Saint Vincent","PAC","C","25","15","43","61","11","9","2","0","0","8","11","13","13","3","1","1","1","0","1",".209",".417",".256",".673",".047",".290",".326",".213",".213",".000","6.61"
"Joe Rufo","ALL","3","So","Suffolk","Great Northeast","INF","17","9","36","37","3","9","1","0","0","4","10","7","1","0","0","0","0","0","0",".250",".270",".278",".548",".028",".310",".245",".189",".027",".000","2.81"
"Joe Ruth","ALL","17","Fr","LaGrange","USA South","INF","44","44","178","211","40","64","6","3","1","44","79","20","22","1","7","3","2","15","3",".360",".418",".444",".862",".084",".384",".372",".095",".104",".005","37.79"
"Joe Rydel","ALL","17","Sr","Augsburg","MIAC","C","29","28","81","101","5","19","5","0","0","10","24","17","12","6","0","2","0","0","0",".235",".374",".296",".670",".062",".297",".311",".168",".119",".000","11.37"
"Joe Saffioti","ALL","44","So","Centenary (NJ)","CSAC","C","23","20","59","76","9","18","5","0","0","12","23","11","13","1","2","1","0","0","1",".305",".427",".390",".817",".085",".360",".363",".145",".171",".000","11.52"
"Joe Sanchez","ALL","15","Fr","Mass. Maritime","MASCAC","OF","26","14","50","59","6","9","1","0","1","7","13","11","5","3","1","0","1","0","1",".180",".288",".260",".548",".080",".205",".258",".186",".085",".017","3.72"
"Joe Scerra","ALL","14","Sr","SUNY Maritime","Skyline","INF","38","37","116","143","20","29","5","0","3","17","43","20","18","8","0","1","0","7","4",".250",".387",".371",".758",".121",".280",".346",".140",".126",".021","19.22"
"Joe Stewart","ALL","21","So","Mt. St. Mary (NY)","Skyline","OF","16","11","27","35","7","6","0","2","0","2","10","12","6","1","0","1","1","0","0",".222",".382",".370",".752",".148",".400",".333",".343",".171",".000","4.33"
"Joe Stockman","ALL","10","Jr","Clarkson","Liberty League","INF","37","36","128","141","21","33","2","0","0","21","35","11","6","3","2","2","1","1","1",".258",".302",".273",".575",".016",".277",".258",".078",".043",".000","12.02"
"Joe Sullivan","ALL","34","Jr","Lasell","Great Northeast","C","33","26","96","111","21","34","6","2","4","29","56","22","10","3","2","0","1","2","0",".354",".423",".583","1.006",".229",".417",".432",".198",".090",".036","23.22"
"Joe Suppa","ALL","13","Sr","Albright","MAC Commonwealth","INF","34","31","104","114","9","19","3","0","0","11","22","23","7","2","0","1","1","2","2",".183",".248",".212",".460",".029",".235",".213",".202",".061",".000","4.57"
"Joe Suski","ALL","3","So","Hamilton","NESCAC","OF","24","16","51","62","11","15","0","0","0","10","15","13","4","1","1","5","1","5","1",".294",".351",".294",".645",".000",".385",".271",".210",".065",".000","6.74"
"Joe Swanson","ALL","9","Jr","Webster","SLIAC","C","47","45","149","173","25","45","7","1","0","19","54","15","9","12","0","3","2","4","2",".302",".388",".362",".750",".060",".336",".337",".087",".052",".000","23.41"
"Joe Tardif","ALL","37","Jr","SUNY Cortland","SUNYAC","OF","38","30","108","121","17","33","2","1","0","15","37","12","9","3","1","0","0","5","2",".306",".372",".343",".715",".037",".340",".324",".099",".074",".000","16.35"
"Joe Tolone","ALL","41","So","Emory & Henry","ODAC","INF","34","33","126","141","16","35","10","3","2","28","57","29","6","4","3","2","3","0","1",".278",".324",".452",".776",".175",".337",".330",".206",".043",".014","17.54"
"Joe Turnbull","ALL","2","Sr","Albion","Michigan Intercol. Ath. Assn.","INF","42","41","125","157","21","25","9","2","0","23","38","50","14","6","4","8","0","7","0",".200",".302",".304",".606",".104",".316",".262",".318",".089",".000","14.27"
"Joe Webber","ALL","16","N/A","Western New Eng.","CCC","lf","33","30","96","124","19","23","8","2","2","16","41","24","19","5","3","1","2","5","2",".240",".382",".427",".809",".188",".288",".356",".194",".153",".016","17.14"
"Joe Wood","ALL","31","Sr","Greenville","SLIAC","P","17","17","55","59","4","14","4","0","1","12","21","7","2","1","1","0","1","2","0",".255",".288",".382",".670",".127",".271",".293",".119",".034",".017","6.17"
"Joel Pierce","ALL","21","So","Wheaton (IL)","CCIW","INF","39","39","153","173","27","42","12","1","5","29","71","21","14","3","3","0","1","7","2",".275",".341",".464",".805",".190",".285",".350",".121",".081",".029","24.96"
"Joel Thimsen","ALL","23","So","Wis.-Stout","WIAC","3B","30","28","94","115","24","32","8","0","1","15","43","13","16","2","3","0","0","1","2",".340",".435",".457",".892",".117",".373",".393",".113",".139",".009","20.09"
"Joey Allinder","ALL","2","So","Wilmington (OH)","OAC","PH","23","13","57","65","5","15","4","2","0","7","23","12","8","0","0","0","0","4","0",".263",".354",".404",".758",".140",".333",".336",".185",".123",".000","9.35"
"Joey Baumann","ALL","27","Jr","Wartburg","American Rivers","C","38","38","120","137","9","25","2","0","1","14","30","21","9","1","3","4","1","2","5",".208",".263",".250",".513",".042",".238",".227",".153",".066",".007","7.09"
"Joey Behm","ALL","24","So","Martin Luther","UMAC","SS","28","28","102","110","13","30","9","1","0","17","41","13","6","1","1","0","0","0","0",".294",".336",".402",".738",".108",".333",".325",".118",".055",".000","14.33"
"Joey Bolick","ALL","2","So","Wash. & Jeff.","PAC","INF","46","42","131","170","28","37","9","0","0","10","46","24","19","13","2","5","5","9","3",".282",".418",".351",".769",".069",".339",".346",".141",".112",".000","22.61"
"Joey Brown","ALL","30","Fr","Penn St.-Altoona","AMCC","C","15","10","35","46","8","12","2","0","0","6","14","4","7","4","0","0","0","3","1",".343",".500",".400",".900",".057",".387",".416",".087",".152",".000","8.85"
"Joey Bryner","ALL","5","So","St. Mary's (MD)","CAC","PH","28","20","80","87","18","18","4","0","0","14","22","20","5","2","0","0","0","3","0",".225",".287",".275",".562",".050",".300",".258",".230",".057",".000","7.16"
"Joey Casey","ALL","6","Fr","Fontbonne","SLIAC","INF","8","5","17","25","2","1","0","0","0","3","1","5","4","1","1","2","0","1","0",".059",".261",".059",".320",".000",".077",".175",".200",".160",".000","0.77"
"Joey Costello","ALL","11","Jr","Saint Mary's (MN)","MIAC","2B","37","36","110","121","11","25","2","0","0","12","27","18","8","0","0","3","1","0","4",".227",".280",".245",".525",".018",".272",".236",".149",".066",".000","6.69"
"Joey Florio","ALL","11","Jr","Elmira","Empire 8","INF","25","24","80","92","6","18","3","3","0","10","27","6","3","3","4","2","2","1","3",".225",".267",".338",".605",".113",".231",".256",".065",".033",".000","6.57"
"Joey Fredrickson","ALL","11","Jr","Bethel (MN)","MIAC","INF","37","37","132","148","16","37","7","0","1","21","47","18","14","0","1","1","2","3","6",".280",".347",".356",".703",".076",".316",".314",".122",".095",".007","15.67"
"Joey Garza","ALL","33","Sr","Ripon","MWC","OF","42","42","157","190","30","55","10","1","1","34","70","23","18","4","4","7","6","7","3",".350",".421",".446",".867",".096",".394",".368",".121",".095",".005","30.12"
"Joey Gulino","ALL","2","Jr","Roger Williams","CCC","INF","41","41","149","176","30","40","6","2","2","14","56","43","24","1","1","1","3","12","1",".268",".371",".376",".747",".107",".362",".335",".244",".136",".011","24.04"
"Joey Kolb","ALL","27","Fr","Grove City","PAC","OF","30","16","61","67","10","11","0","1","0","3","13","21","3","0","0","3","0","2","0",".180",".219",".213",".432",".033",".275",".188",".313",".045",".000","2.83"
"Joey Krug","ALL","11","Sr","Finlandia","WIAC","3B","35","34","112","125","11","31","8","0","5","19","54","16","8","5","0","0","0","0","3",".277",".352",".482",".834",".205",".286",".366",".128",".064",".040","18.00"
"Joey Lodato","ALL","6","Jr","Delaware Valley","MAC Freedom","INF","34","34","102","114","20","33","2","0","0","9","35","15","9","2","0","1","1","8","1",".324",".389",".343",".732",".020",".379",".331",".132",".079",".000","16.53"
"Joey Merucci","ALL","14","So","Hope","Michigan Intercol. Ath. Assn.","SS","40","40","135","158","31","46","9","0","1","20","58","17","21","0","2","0","2","16","4",".341",".424",".430",".854",".089",".378",".380",".108",".133",".006","27.35"
"Joey Moyer","ALL","4","Fr","Cabrini","Atlantic East","INF","29","16","78","95","19","26","4","1","0","11","32","18","8","6","2","1","0","4","0",".333",".426",".410",".836",".077",".419",".371",".189",".084",".000","16.43"
"Joey Murphy","ALL","10","Sr","St. Joseph's (ME)","Great Northeast","SS","44","44","164","182","50","70","11","3","1","24","90","14","16","1","1","0","4","38","0",".427",".478",".549","1.027",".122",".460",".449",".077",".088",".005","46.54"
"Joey Mylott","ALL","5","Jr","RIT","Liberty League","1B","33","33","113","141","25","31","6","2","2","20","47","27","17","4","3","4","0","6","1",".274",".380",".416",".796",".142",".333",".343",".191",".121",".014","20.90"
