"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Reese O'Farrell","ALL","4","Jr","New Mexico","MWC","C","46","43","131","157","15","30","3","1","0","15","35","19","19","2","1","4","0","2","6",".229",".333",".267",".600",".038",".265",".275",".121",".121",".000","13.07"
"Reese Trahey","ALL","15","Fr","Michigan St.","Big Ten","UT","37","24","69","96","12","11","2","0","0","6","13","21","22","1","0","4","0","2","1",".159",".370",".188",".558",".029",".229",".276",".219",".229",".000","8.19"
"Reese Varley","ALL","33","Fr","UMBC","America East","C","15","6","24","30","6","7","0","0","0","3","7","4","6","0","0","0","0","0","1",".292",".433",".292",".725",".000",".350",".346",".133",".200",".000","3.94"
"Reeves Whitmore","ALL","38","Fr","VMI","SoCon","INF","6","1","3","5","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0",".000",".400",".000",".400",".000",".000",".282",".200",".200",".000","0.34"
"Reid Bourque","ALL","1","So","McNeese","Southland","SS","61","61","216","252","33","48","5","3","1","24","62","50","27","1","6","2","4","22","3",".222",".304",".287",".591",".065",".275",".267",".198",".107",".004","23.35"
"Reid Hardwick","ALL","4","Jr","Charleston So.","Big South","INF","58","58","236","259","33","66","5","2","1","21","78","38","15","6","1","1","4","4","7",".280",".337",".331",".668",".051",".328",".301",".147",".058",".004","26.66"
"Reid Homan","ALL","7","So","North Ala.","ASUN","3B","54","54","202","225","39","51","11","1","2","26","70","35","11","7","2","3","4","10","3",".252",".311",".347",".658",".094",".293",".290",".156",".049",".009","22.51"
"Reid Leonard","ALL","7","Sr","Morehead St.","OVC","INF","60","60","251","298","56","82","16","0","3","32","107","24","35","7","3","2","3","9","8",".327",".419",".426",".845",".100",".348",".375",".081",".117",".010","47.15"
"Reid Norberg","ALL","10","Fr","Miami (OH)","MAC","INF","36","29","116","135","12","33","3","0","1","14","39","31","14","3","2","0","1","5","3",".284",".370",".336",".706",".052",".372",".323",".230",".104",".007","16.62"
"Reid Pope","ALL","2","So","UT Martin","OVC","OF","12","6","26","28","0","4","0","0","0","1","4","13","2","0","0","0","0","0","1",".154",".214",".154",".368",".000",".308",".176",".464",".071",".000","0.17"
"Reid Powers","ALL","20","So","South Alabama","Sun Belt","C","32","18","69","81","12","15","5","0","1","10","23","17","9","0","1","2","0","0","0",".217",".304",".333",".637",".116",".269",".280",".210",".111",".012","7.60"
"Reid Singewald","ALL","9","Fr","North Ala.","ASUN","OF","43","29","112","136","22","26","4","0","0","7","30","36","18","1","0","5","2","10","1",".232",".344",".268",".612",".036",".342",".278",".265",".132",".000","13.33"
"Rey Fuentes","ALL","1","Sr","Houston","AAC","UT","41","33","114","128","17","31","4","2","3","12","48","16","11","2","0","1","2","0","8",".272",".346",".421",".767",".149",".295",".338",".125",".086",".023","14.04"
"Reynaldo Pastrana","ALL","16","Sr","Marshall","C-USA","C","57","56","218","243","29","59","13","1","8","31","98","76","21","2","2","0","1","4","4",".271",".337",".450",".787",".179",".375",".345",".313",".086",".033","32.47"
"Rhett Harper","ALL","3","Sr","Georgia St.","Sun Belt","P","36","24","80","96","16","23","4","1","2","13","35","16","12","3","1","0","1","0","4",".287",".396",".438",".834",".150",".333",".371",".167",".125",".021","13.42"
"Rhett Herbert","ALL","28","Fr","Southern U.","SWAC","UT","23","3","11","13","1","2","0","0","0","1","2","3","0","2","0","0","0","0","0",".182",".308",".182",".490",".000",".250",".248",".231",".000",".000","0.85"
"Rhett McCall","ALL","4","So","Lamar University","Southland","C","44","37","125","140","15","33","3","0","2","11","42","38","8","4","1","2","1","1","2",".264",".326",".336",".662",".072",".360",".295",".271",".057",".014","14.39"
"Rhett Rutledge","ALL","38","Fr","FIU","C-USA","UT","36","0","20","25","7","5","1","0","0","0","6","7","5","0","0","0","2","0","1",".250",".400",".300",".700",".050",".385",".331",".280",".200",".000","2.02"
"Ricardo Sanchez","ALL","22","Sr","Ark.-Pine Bluff","SWAC","UT","49","48","169","196","26","41","10","1","3","23","62","18","16","7","3","1","2","9","8",".243",".328",".367",".695",".124",".252",".310",".092",".082",".015","20.35"
"Rich Ciufo","ALL","15","Jr","Brown","Ivy League","INF","39","39","143","167","18","24","4","1","4","19","42","43","17","6","0","1","1","8","0",".168",".283",".294",".577",".126",".208",".266",".257",".102",".024","13.78"
"Rich Rodriguez","ALL","27","Fr","James Madison","CAA","P","6","0","7","7","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".571",".000",".000","-0.74"
"Richard Constantine","ALL","32","Jr","Western Ky.","C-USA","1B","32","20","93","107","22","35","4","0","7","25","60","16","9","4","1","0","1","2","2",".376",".449",".645","1.094",".269",".394",".469",".150",".084",".065","24.51"
"Richard Cunningham","ALL","21","Sr","Baylor","Big 12","OF","54","54","233","267","54","76","13","4","5","31","112","35","14","11","3","6","0","6","3",".326",".387",".481",".868",".155",".362",".371",".131",".052",".019","44.91"
"Richard Grund","ALL","13","Fr","Fordham","Atlantic 10","C","3","0","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000",".500",".000",".500",".000",".000",".345",".000",".500",".000","0.23"
"Richard Kabasinskas","ALL","23","Fr","San Jose St.","MWC","OF","19","6","30","32","2","4","0","0","0","3","4","5","2","0","0","0","0","3","0",".133",".188",".133",".321",".000",".160",".154",".156",".063",".000","0.63"
"Richard Miller","ALL","23","Sr","Towson","CAA","INF","50","42","151","171","20","33","10","4","4","14","63","48","19","0","0","1","0","0","2",".219",".306",".417",".723",".199",".293",".316",".281",".111",".023","18.97"
"Richard Ortiz","ALL","30","Sr","Grambling","SWAC","C","43","40","148","174","26","43","11","0","4","32","66","35","19","6","1","0","0","1","5",".291",".391",".446",".837",".155",".355",".372",".201",".109",".023","25.65"
"Richard Polinsky","ALL","10","So","Alabama A&M","SWAC","INF","32","25","87","103","10","14","3","0","0","12","17","44","12","3","1","0","0","2","2",".161",".282",".195",".477",".034",".318",".233",".427",".117",".000","5.06"
"Richard Rountree","ALL","5","Sr","Delaware St.","MEAC","OF","30","28","109","117","18","32","8","1","1","15","45","26","3","4","1","0","1","4","2",".294",".333",".413",".746",".119",".373",".328",".222",".026",".009","14.88"
"Richard Villa","ALL","34","Sr","Lafayette","Patriot","INF","50","47","176","201","23","49","9","0","6","33","76","42","14","6","4","1","0","1","6",".278",".345",".432",".777",".153",".326",".340",".209",".070",".030","25.90"
"Richie Barrella","ALL","22","Sr","Manhattan","MAAC","OF","8","6","25","30","2","7","0","0","1","6","10","2","1","2","2","0","0","0","0",".280",".333",".400",".733",".120",".250",".319",".067",".033",".033","4.05"
"Richie Garcia","ALL","15","Jr","FGCU","ASUN","2B","55","55","201","249","36","58","13","1","6","29","91","30","33","8","3","4","0","1","5",".289",".404",".453",".857",".164",".310",".374",".120",".133",".024","38.76"
"Richie Nizza","ALL","26","Jr","Fla. Atlantic","C-USA","INF","31","8","53","59","9","13","1","1","0","7","16","16","4","0","2","0","0","0","1",".245",".288",".302",".590",".057",".333",".262",".271",".068",".000","4.95"
"Richie Tecco","ALL","6","Sr","Rider","MAAC","INF","47","46","138","173","18","35","2","0","0","16","37","24","24","2","3","6","2","10","2",".254",".365",".268",".633",".014",".299",".288",".139",".139",".000","18.82"
"Ricky Martinez","ALL","11","Fr","Baylor","Big 12","INF","12","4","21","23","1","5","1","0","0","2","6","6","1","1","0","0","0","0","1",".238",".304",".286",".590",".048",".333",".271",".261",".043",".000","1.63"
"Ricky Martinez","ALL","12","Jr","Tennessee","SEC","INF","61","60","222","249","36","62","18","1","1","28","85","46","17","7","0","3","1","11","8",".279",".350",".383",".733",".104",".349",".324",".185",".068",".004","29.79"
"Ridge Rogers","ALL","5","So","Incarnate Word","Southland","OF","46","40","149","181","31","41","8","1","0","18","51","27","19","7","4","2","1","8","5",".275",".374",".342",".716",".067",".325",".323",".149",".105",".000","22.27"
"Ridge Watson","ALL","25","Sr","North Ala.","ASUN","1B","8","2","11","13","0","1","1","0","0","1","2","4","1","1","0","0","0","0","2",".091",".231",".182",".413",".091",".143",".206",".308",".077",".000","-0.39"
"Ridge Winand","ALL","45","Sr","Ohio St.","Big Ten","OF","50","40","144","172","22","35","2","2","3","12","50","36","20","3","0","5","0","1","2",".243",".347",".347",".694",".104",".305",".308",".209",".116",".017","19.73"
"Rigsby Mosley","ALL","21","Jr","Troy","Sun Belt","P","55","55","222","258","51","79","19","2","7","34","123","27","29","3","4","0","3","8","1",".356",".430",".554",".984",".198",".375",".425",".105",".112",".027","52.32"
"Riki DeSa","ALL","40","Jr","Long Beach St.","Big West","INF","25","14","56","68","10","16","4","0","1","3","23","16","8","2","1","1","2","0","1",".286",".388",".411",".799",".125",".375",".352",".235",".118",".015","8.81"
"Riki Urata","ALL","3","Jr","San Francisco","WCC","INF","52","50","139","167","15","31","0","0","0","8","31","26","18","3","0","7","3","5","1",".223",".325",".223",".548",".000",".274",".253",".156",".108",".000","12.98"
"Riley Bertram","ALL","12","Fr","Michigan","Big Ten","C","18","3","26","33","4","10","4","0","0","7","14","6","4","3","0","0","0","1","0",".385",".515",".538","1.053",".154",".500",".465",".182",".121",".000","7.48"
"Riley Campbell","ALL","20","Sr","Toledo","MAC","INF","32","31","95","127","20","27","3","0","0","13","30","17","14","13","1","4","2","10","4",".284",".439",".316",".755",".032",".342",".348",".134",".110",".000","17.68"
"Riley Cheek","ALL","12","Fr","Charlotte","C-USA","INF","22","6","34","36","2","6","0","0","0","3","6","6","1","0","1","0","0","0","2",".176",".194",".176",".370",".000",".207",".168",".167",".028",".000","0.12"
"Riley Dent","ALL","22","Jr","Valparaiso","MVC","OF","47","46","176","203","35","51","5","2","0","11","60","46","23","3","1","0","6","4","3",".290",".379",".341",".720",".051",".389",".329",".227",".113",".000","24.29"
"Riley Donahue","ALL","21","Sr","Abilene Christian","Southland","1B","33","26","103","117","16","29","4","2","2","17","43","17","14","0","0","0","1","0","1",".282",".368",".417",".785",".136",".321",".349",".145",".120",".017","16.41"
"Riley Hebert","ALL","7","Jr","UIC","Horizon","OF","6","0","7","8","0","1","1","0","0","0","2","4","1","0","0","0","0","0","0",".143",".250",".286",".536",".143",".333",".245",".500",".125",".000","0.40"
"Riley Helland","ALL","25","Sr","San Francisco","WCC","INF","56","56","219","248","36","60","16","0","4","32","88","39","22","4","3","0","2","0","8",".274",".347",".402",".749",".128",".313",".332",".157",".089",".016","28.93"
"Riley Keizor","ALL","26","Jr","Oral Roberts","Summit League","C","53","52","180","224","29","49","10","1","3","48","70","30","36","1","5","2","0","1","9",".272",".387",".389",".776",".117",".303",".345",".134",".161",".013","28.86"
"Riley King","ALL","31","So","Georgia","SEC","INF","63","63","241","295","58","71","9","1","8","43","106","40","32","15","5","2","2","5","9",".295",".403",".440",".843",".145",".318",".373",".136",".108",".027","44.73"
"Riley King","ALL","10","Jr","Texas St.","Sun Belt","INF","10","4","17","23","6","2","0","0","0","2","2","7","5","1","0","0","0","1","0",".118",".348",".118",".466",".000",".200",".259",".304",".217",".000","1.65"
"Riley Livingston","ALL","23","Jr","Holy Cross","Patriot","C","49","42","117","159","22","23","2","1","1","19","30","28","16","11","2","13","0","1","5",".197",".342",".256",".598",".060",".244",".265",".176",".101",".006","12.84"
"Riley McKnight","ALL","2","Sr","Sam Houston St.","Southland","INF","55","53","191","226","38","57","8","4","2","22","79","29","15","5","2","13","4","3","6",".298",".362",".414",".776",".115",".340",".323",".128",".066",".009","28.18"
"Riley McSherry","ALL","39","Fr","South Dakota St.","Summit League","P","11","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".000",".000",".000","-0.10"
"Riley Mihalik","ALL","26","Sr","Rider","MAAC","1B","53","53","192","223","36","60","8","3","12","41","110","42","29","2","0","0","2","0","3",".312",".408",".573",".981",".260",".348",".424",".188",".130",".054","42.36"
"Riley Minorik","ALL","22","Sr","Bowling Green","MAC","INF","44","39","145","169","19","38","8","0","0","15","46","33","15","1","1","7","1","2","1",".262",".333",".317",".650",".055",".336",".284",".195",".089",".000","17.13"
"Riley Pittman","ALL","21","Sr","Little Rock","Sun Belt","INF","56","54","212","255","42","69","15","1","14","53","128","32","26","7","10","0","3","2","4",".325",".400",".604","1.004",".278",".313",".423",".125",".102",".055","48.88"
"Riley Smith","ALL","8","Sr","Appalachian St.","Sun Belt","C","48","44","141","176","21","34","5","2","5","26","58","37","26","2","5","2","0","0","3",".241",".356",".411",".767",".170",".279",".336",".210",".148",".028","22.73"
"Riley Smith","ALL","18","Sr","Minnesota","Big Ten","INF","52","45","164","186","22","36","9","2","1","12","52","33","7","11","0","4","5","8","3",".220",".297",".317",".614",".098",".269",".274",".177",".038",".005","14.91"
"Riley Tirotta","ALL","2","So","Dayton","Atlantic 10","3B","59","59","227","269","38","59","14","2","5","41","92","56","25","10","6","1","2","18","3",".260",".351",".405",".756",".145",".314",".334",".208",".093",".019","36.54"
"Riley Zayicek","ALL","31","Jr","UNCW","CAA","OF","49","39","150","173","21","33","9","1","6","17","62","57","15","6","2","0","3","1","3",".220",".312",".413",".725",".193",".303",".321",".329",".087",".035","18.04"
"Ripken Reyes","ALL","15","Sr","San Diego","WCC","INF","53","51","194","242","42","71","11","3","3","33","97","28","10","27","3","8","5","3","3",".366",".462",".500",".962",".134",".410",".411",".116",".041",".012","45.42"
"RJ Cordeiro","ALL","27","Sr","San Francisco","WCC","OF","40","17","79","98","11","18","3","0","2","9","27","30","12","7","0","0","0","0","1",".228",".378",".342",".720",".114",".340",".336",".306",".122",".020","11.88"
"RJ Dabovich","ALL","11","So","Arizona St.","Pac-12","P","16","9","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000","1.000",".000",".000","-0.11"
"RJ Pearson","ALL","12","So","Oral Roberts","Summit League","INF","6","2","13","14","1","3","0","0","0","1","3","7","0","1","0","0","0","0","1",".231",".286",".231",".517",".000",".500",".242",".500",".000",".000","0.58"
"RJ Teijeiro","ALL","9","So","UCLA","Pac-12","INF","5","0","4","5","0","1","0","0","0","1","1","1","1","0","0","0","0","1","0",".250",".400",".250",".650",".000",".333",".316",".200",".200",".000","0.75"
"RJ Yeager","ALL","3","So","Mercer","SoCon","INF","64","64","253","297","46","64","13","2","8","38","105","41","24","9","5","6","1","7","4",".253",".333",".415",".748",".162",".268",".324",".138",".081",".027","37.33"
"Rob Dau","ALL","9","Sr","Air Force","MWC","C","49","49","177","201","26","54","14","1","3","37","79","45","15","3","3","3","0","3","3",".305",".364",".446",".810",".141",".386",".350",".224",".075",".015","29.18"
"Rob Greco","ALL","2","So","Presbyterian","Big South","INF","15","1","15","16","2","3","1","0","0","2","4","8","1","0","0","0","0","0","0",".200",".250",".267",".517",".067",".429",".234",".500",".063",".000","0.89"
"Rob Griswold","ALL","6","Jr","LIU Brooklyn","NEC","INF","53","53","197","237","24","58","12","0","0","19","70","30","26","6","1","7","8","11","2",".294",".391",".355",".746",".061",".345",".331",".127",".110",".000","30.18"
"Rob Regine","ALL","15","So","Army West Point","Patriot","INF","16","1","18","20","4","4","2","0","0","2","6","7","1","1","0","0","0","0","1",".222",".300",".333",".633",".111",".364",".287",".350",".050",".000","1.41"
"Rob Weissheier","ALL","25","Jr","Hofstra","CAA","INF","46","44","163","194","27","42","11","3","8","28","83","37","26","4","1","0","1","1","4",".258",".371",".509",".880",".252",".286",".383",".191",".134",".041","29.84"
